name,url,address,airport,distance,unit,rating,lat,long
Hotel Pastel Paris,https://www.tripadvisor.com/Hotel_Review-g187147-d12161199-Reviews-Hotel_Pastel_Paris-Paris_Ile_de_France.html,"79 Rue Lauriston, 75116 Paris France",Orly Field,10,mi,3.0,48.8683533,2.2891069
Gardette Park Hotel,https://www.tripadvisor.com/Hotel_Review-g187147-d2657435-Reviews-Gardette_Park_Hotel-Paris_Ile_de_France.html,"1 rue du General Blaise, 75011 Paris France",Orly Field,9,mi,3.0,48.8610188,2.3789268
Apostrophe Hotel,https://www.tripadvisor.com/Hotel_Review-g187147-d1234406-Reviews-Apostrophe_Hotel-Paris_Ile_de_France.html,"3 rue de Chevreuse, 75006 Paris France",Orly Field,8,mi,3.0,48.8418181,2.3317668
Ibis Paris Gare de Lyon Ledru Rollin 12eme,https://www.tripadvisor.com/Hotel_Review-g187147-d197495-Reviews-Ibis_Paris_Gare_de_Lyon_Ledru_Rollin_12eme-Paris_Ile_de_France.html,"41/43 Avenue Ledru Rollin, 75012 Paris France",Orly Field,8,mi,3.0,48.84792,2.37094
Hotel Adele & Jules,https://www.tripadvisor.com/Hotel_Review-g187147-d280085-Reviews-Hotel_Adele_Jules-Paris_Ile_de_France.html,"2 Et 4 bis Cité Rougemont, 75009 Paris France",Orly Field,10,mi,5.0,48.872093,2.345281
Maison Albar Hotels Le Pont-Neuf,https://www.tripadvisor.com/Hotel_Review-g187147-d11869269-Reviews-Maison_Albar_Hotels_Le_Pont_Neuf-Paris_Ile_de_France.html,"23 rue du Pont Neuf 1er Arrondissement, 75001 Paris France",Orly Field,9,mi,5.0,48.8605342,2.3443245
Hotel Balmoral,https://www.tripadvisor.com/Hotel_Review-g187147-d233573-Reviews-Hotel_Balmoral-Paris_Ile_de_France.html,"6, rue du Général Lanrezac, 75017 Paris France",Orly Field,11,mi,4.0,48.8760268,2.2938688
Pley Hotel,https://www.tripadvisor.com/Hotel_Review-g187147-d197538-Reviews-Pley_Hotel-Paris_Ile_de_France.html,"214 Rue Du Faubourg Saint Honore, 75008 Paris France",Orly Field,11,mi,4.0,48.8755878,2.3040854
Le General Hotel,https://www.tripadvisor.com/Hotel_Review-g187147-d197444-Reviews-Le_General_Hotel-Paris_Ile_de_France.html,"5 rue Rampon, 75011 Paris France",Orly Field,10,mi,4.0,48.8661873,2.3668519
"Hotel de Berri Champs-Elysees, a Luxury Collection Hotel, Paris",https://www.tripadvisor.com/Hotel_Review-g187147-d13529863-Reviews-Hotel_de_Berri_Champs_Elysees_a_Luxury_Collection_Hotel_Paris-Paris_Ile_de_France.html,"18 - 22 Rue de Berri, 75008 Paris France",Orly Field,10,mi,5.0,48.8729933,2.3053353
Hotel National Des Arts et Metiers,https://www.tripadvisor.com/Hotel_Review-g187147-d12456055-Reviews-Hotel_National_Des_Arts_et_Metiers-Paris_Ile_de_France.html,"243 Rue Saint Martin, 75003 Paris France",Orly Field,10,mi,4.5,48.8657369,2.3532575
Okko Hotels Paris Porte de Versailles,https://www.tripadvisor.com/Hotel_Review-g187147-d12297633-Reviews-Okko_Hotels_Paris_Porte_de_Versailles-Paris_Ile_de_France.html,"2 rue du Colonel Pierre Avia, 75015 Paris France",Orly Field,8,mi,4.0,48.83271975,2.2781189944618334
Hotel Parister,https://www.tripadvisor.com/Hotel_Review-g187147-d12830901-Reviews-Hotel_Parister-Paris_Ile_de_France.html,"19 rue Saulnier, 75009 Paris France",Orly Field,10,mi,5.0,48.8753155,2.3443779
Volney Opera Hotel,https://www.tripadvisor.com/Hotel_Review-g187147-d315167-Reviews-Volney_Opera_Hotel-Paris_Ile_de_France.html,"11 rue Volney, 75002 Paris France",Orly Field,10,mi,3.0,48.8697976,2.3302308
Hotel Recamier,https://www.tripadvisor.com/Hotel_Review-g187147-d283118-Reviews-Hotel_Recamier-Paris_Ile_de_France.html,"3 bis Place Saint Sulpice, 75006 Paris France",Orly Field,9,mi,4.0,48.853321,2.313465
Hotel London Paris,https://www.tripadvisor.com/Hotel_Review-g187147-d228839-Reviews-Hotel_London_Paris-Paris_Ile_de_France.html,"32 boulevard des Italiens, 75009 Paris France",Orly Field,10,mi,3.0,48.871338,2.335299
XO Hotel,https://www.tripadvisor.com/Hotel_Review-g187147-d226967-Reviews-XO_Hotel-Paris_Ile_de_France.html,"23 rue Theodore de Banville 17th Arr., 75017 Paris France",Orly Field,11,mi,4.0,48.882739,2.298249
Mercure Paris Bercy Bibliotheque,https://www.tripadvisor.com/Hotel_Review-g187147-d197558-Reviews-Mercure_Paris_Bercy_Bibliotheque-Paris_Ile_de_France.html,"6 boulevard Vincent Auriol, 75013 Paris France",Orly Field,8,mi,4.0,48.8373946,2.3729979
Hotel d'Aubusson,https://www.tripadvisor.com/Hotel_Review-g187147-d194308-Reviews-Hotel_d_Aubusson-Paris_Ile_de_France.html,"33 rue Dauphine 06 Arr., 75006 Paris France",Orly Field,9,mi,5.0,48.853739,2.338609
Mom'Art Hotel & Spa,https://www.tripadvisor.com/Hotel_Review-g187147-d13531951-Reviews-Mom_Art_Hotel_Spa-Paris_Ile_de_France.html,"42 rue d Orsel, 75018 Paris France",Orly Field,11,mi,4.0,48.8836406,2.3427004
Lenox Montparnasse,https://www.tripadvisor.com/Hotel_Review-g187147-d235575-Reviews-Lenox_Montparnasse-Paris_Ile_de_France.html,"15 rue Delambre, 75014 Paris France",Orly Field,8,mi,3.0,48.8415655,2.3278484
Maison Albar Hotels Le Vendome,https://www.tripadvisor.com/Hotel_Review-g187147-d20142346-Reviews-Maison_Albar_Hotels_Le_Vendome-Paris_Ile_de_France.html,"7 rue du Helder, 75009 Paris France",Orly Field,10,mi,5.0,48.8717676,2.3348355
Hotel Atmospheres,https://www.tripadvisor.com/Hotel_Review-g187147-d3477124-Reviews-Hotel_Atmospheres-Paris_Ile_de_France.html,"31 rue des Ecoles, 75005 Paris France",Orly Field,8,mi,3.0,48.8486445,2.3480409
L'Hotel,https://www.tripadvisor.com/Hotel_Review-g187147-d480768-Reviews-L_Hotel-Paris_Ile_de_France.html,"13 rue des Beaux Arts, 75006 Paris France",Orly Field,9,mi,4.5,48.8563645,2.3352529
Hotel du Printemps,https://www.tripadvisor.com/Hotel_Review-g187147-d501063-Reviews-Hotel_du_Printemps-Paris_Ile_de_France.html,"80 boulevard de Picpus, 75012 Paris France",Orly Field,8,mi,2.0,48.8457852,2.4017298
Ibis Paris Bastille Faubourg Saint Antoine 11eme,https://www.tripadvisor.com/Hotel_Review-g187147-d300733-Reviews-Ibis_Paris_Bastille_Faubourg_Saint_Antoine_11eme-Paris_Ile_de_France.html,"13 rue Trousseau, 75011 Paris France",Orly Field,9,mi,3.0,48.8517596,2.3787578
Hotel Le 20 Prieure,https://www.tripadvisor.com/Hotel_Review-g187147-d636501-Reviews-Hotel_Le_20_Prieure-Paris_Ile_de_France.html,"20 rue du grand Prieure, 75011 Paris France",Orly Field,10,mi,3.0,48.8660055,2.3685099
Hotel Albe Saint Michel,https://www.tripadvisor.com/Hotel_Review-g187147-d208082-Reviews-Hotel_Albe_Saint_Michel-Paris_Ile_de_France.html,"1 rue de la Harpe 05 Arr., 75005 Paris France",Orly Field,9,mi,3.0,48.853077,2.344696
TRIBE Paris Batignolles,https://www.tripadvisor.com/Hotel_Review-g187147-d232547-Reviews-TRIBE_Paris_Batignolles-Paris_Ile_de_France.html,"176 rue Cardinet, 75017 Paris France",Orly Field,11,mi,4.0,48.890504,2.317581
"Le Metropolitan, Paris Tour Eiffel, a Tribute Portfolio Hotel",https://www.tripadvisor.com/Hotel_Review-g187147-d1236762-Reviews-Le_Metropolitan_Paris_Tour_Eiffel_a_Tribute_Portfolio_Hotel-Paris_Ile_de_France.html,"10 Place de Mexico, 75116 Paris France",Orly Field,10,mi,5.0,48.865643,2.2830615
Hotel La Sanguine,https://www.tripadvisor.com/Hotel_Review-g187147-d302996-Reviews-Hotel_La_Sanguine-Paris_Ile_de_France.html,"6 rue de Surene 8th Arr., 75008 Paris France",Orly Field,10,mi,2.0,48.870624,2.321989
Hotel La Villa des Ternes,https://www.tripadvisor.com/Hotel_Review-g187147-d229622-Reviews-Hotel_La_Villa_des_Ternes-Paris_Ile_de_France.html,"97 avenue des Ternes 17th Arr., 75017 Paris France",Orly Field,11,mi,4.0,48.88039,2.285878
Kyriad Paris 18 - Porte De Clignancourt - Montmartre,https://www.tripadvisor.com/Hotel_Review-g187147-d6433994-Reviews-Kyriad_Paris_18_Porte_De_Clignancourt_Montmartre-Paris_Ile_de_France.html,"78 boulevard Ornano, 75018 Paris France",Orly Field,12,mi,3.0,48.897029,2.345385
Hotel Chateau Voltaire,https://www.tripadvisor.com/Hotel_Review-g187147-d23680979-Reviews-Hotel_Chateau_Voltaire-Paris_Ile_de_France.html,"55-57 rue Saint Roch, 75001 Paris France",Orly Field,10,mi,5.0,48.8673019,2.3335376
Hotel Muguet,https://www.tripadvisor.com/Hotel_Review-g187147-d271839-Reviews-Hotel_Muguet-Paris_Ile_de_France.html,"11 rue Chevert 7th Arr., 75007 Paris France",Orly Field,9,mi,3.0,48.855715,2.308855
Hotel Le Walt,https://www.tripadvisor.com/Hotel_Review-g187147-d290385-Reviews-Hotel_Le_Walt-Paris_Ile_de_France.html,"37 avenue de la Motte Picquet 7 Arr., 75007 Paris France",Orly Field,9,mi,4.0,48.854747,2.306577
Hotel Le Tourville by Inwood Hotels,https://www.tripadvisor.com/Hotel_Review-g187147-d188746-Reviews-Hotel_Le_Tourville_by_Inwood_Hotels-Paris_Ile_de_France.html,"16 avenue de Tourville, 75007 Paris France",Orly Field,9,mi,4.0,48.8542048,2.3078311
Hotel Longchamp Elysees,https://www.tripadvisor.com/Hotel_Review-g187147-d583986-Reviews-Hotel_Longchamp_Elysees-Paris_Ile_de_France.html,"68 rue de Longchamp, 75116 Paris France",Orly Field,10,mi,3.0,48.8652445,2.285664
Hotel Residence Foch,https://www.tripadvisor.com/Hotel_Review-g187147-d234633-Reviews-Hotel_Residence_Foch-Paris_Ile_de_France.html,"10 rue Marbeau, 75116 Paris France",Orly Field,11,mi,4.0,48.8742177,2.2811073
Hotel Le Royal,https://www.tripadvisor.com/Hotel_Review-g187147-d303024-Reviews-Hotel_Le_Royal-Paris_Ile_de_France.html,"212 boulevard Raspail, 75014 Paris France",Orly Field,8,mi,3.0,48.8409751,2.3296855
Le Petit Chomel,https://www.tripadvisor.com/Hotel_Review-g187147-d228831-Reviews-Le_Petit_Chomel-Paris_Ile_de_France.html,"15 rue Chomel 7th Arr., 75007 Paris France",Orly Field,9,mi,3.0,48.851959,2.325328
La Villa Maillot - Arc de Triomphe,https://www.tripadvisor.com/Hotel_Review-g187147-d207856-Reviews-La_Villa_Maillot_Arc_de_Triomphe-Paris_Ile_de_France.html,"143 Avenue de Malakoff, 75116 Paris France",Orly Field,11,mi,4.0,48.875555,2.2836747
Hotel Delambre,https://www.tripadvisor.com/Hotel_Review-g187147-d194235-Reviews-Hotel_Delambre-Paris_Ile_de_France.html,"35 rue Delambre 14 Arr., 75014 Paris France",Orly Field,8,mi,3.0,48.841361,2.326079
Hotel Elysees Regencia,https://www.tripadvisor.com/Hotel_Review-g187147-d239680-Reviews-Hotel_Elysees_Regencia-Paris_Ile_de_France.html,"41 avenue Marceau, 75116 Paris France",Orly Field,10,mi,4.0,48.8686672,2.2985546
Hotel des Saints-Peres - Esprit de France,https://www.tripadvisor.com/Hotel_Review-g187147-d194281-Reviews-Hotel_des_Saints_Peres_Esprit_de_France-Paris_Ile_de_France.html,"65 rue des Saints Peres, 75006 Paris France",Orly Field,9,mi,4.0,48.853396,2.3298408
Hotel Vaneau Saint Germain,https://www.tripadvisor.com/Hotel_Review-g187147-d198001-Reviews-Hotel_Vaneau_Saint_Germain-Paris_Ile_de_France.html,"86 rue Vaneau, 75007 Paris France",Orly Field,9,mi,3.0,48.8485495,2.3204015
Hotel Soft,https://www.tripadvisor.com/Hotel_Review-g187147-d296861-Reviews-Hotel_Soft-Paris_Ile_de_France.html,"52 B rue des Vinaigriers, 75010 Paris France",Orly Field,10,mi,3.0,48.873259,2.360091
Hotel Plaza Athenee,https://www.tripadvisor.com/Hotel_Review-g187147-d188730-Reviews-Hotel_Plaza_Athenee-Paris_Ile_de_France.html,"25 avenue Montaigne, 75008 Paris France",Orly Field,10,mi,5.0,48.8661751,2.3042684
Maison Saintonge,https://www.tripadvisor.com/Hotel_Review-g187147-d248398-Reviews-Maison_Saintonge-Paris_Ile_de_France.html,"16 rue de Saintonge, 75003 Paris France",Orly Field,9,mi,4.0,48.8618199,2.3626064
Hotel De Nell,https://www.tripadvisor.com/Hotel_Review-g187147-d3683180-Reviews-Hotel_De_Nell-Paris_Ile_de_France.html,"7 rue du Conservatoire, 75009 Paris France",Orly Field,10,mi,5.0,48.8731709,2.3467834
Grand Hotel Dechampaigne,https://www.tripadvisor.com/Hotel_Review-g187147-d198176-Reviews-Grand_Hotel_Dechampaigne-Paris_Ile_de_France.html,"17 rue Jean Lantier, 75001 Paris France",Orly Field,9,mi,3.0,48.8588241,2.3452458
Best Western Quartier Latin Pantheon,https://www.tripadvisor.com/Hotel_Review-g187147-d229627-Reviews-Best_Western_Quartier_Latin_Pantheon-Paris_Ile_de_France.html,"71 rue Monge 5th Arr., 75005 Paris France",Orly Field,8,mi,3.0,48.843613,2.352426
Hotel Maxim Folies,https://www.tripadvisor.com/Hotel_Review-g187147-d1732208-Reviews-Hotel_Maxim_Folies-Paris_Ile_de_France.html,"14 rue Geoffroy Marie, 75009 Paris France",Orly Field,10,mi,3.0,48.8737342,2.3444965
Hotel du Prince Eugene,https://www.tripadvisor.com/Hotel_Review-g187147-d567407-Reviews-Hotel_du_Prince_Eugene-Paris_Ile_de_France.html,"247 Boulevard Voltaire, 75011 Paris France",Orly Field,9,mi,3.0,48.8506287,2.3924581
Saint Dominique Hotel,https://www.tripadvisor.com/Hotel_Review-g187147-d198002-Reviews-Saint_Dominique_Hotel-Paris_Ile_de_France.html,"62 rue Saint Dominique, 75007 Paris France",Orly Field,10,mi,4.0,48.8598675,2.3087973
Le Petit Belloy Saint-Germain,https://www.tripadvisor.com/Hotel_Review-g187147-d1199305-Reviews-Le_Petit_Belloy_Saint_Germain-Paris_Ile_de_France.html,"1 rue Racine, 75006 Paris France",Orly Field,9,mi,2.0,48.8502359,2.3421928
Aulivia Opera Hotel,https://www.tripadvisor.com/Hotel_Review-g187147-d198153-Reviews-Aulivia_Opera_Hotel-Paris_Ile_de_France.html,"4 rue des Petites Ecuries 10th Arr., 75010 Paris France",Orly Field,10,mi,4.0,48.872983,2.354018
Hotel Rendez-Vous Batignolles,https://www.tripadvisor.com/Hotel_Review-g187147-d1935555-Reviews-Hotel_Rendez_Vous_Batignolles-Paris_Ile_de_France.html,"13-17 rue Lecluse, 75017 Paris France",Orly Field,11,mi,3.0,48.8833849,2.3257859
Hotel Le Rocroy Paris Gare du Nord,https://www.tripadvisor.com/Hotel_Review-g187147-d276947-Reviews-Hotel_Le_Rocroy_Paris_Gare_du_Nord-Paris_Ile_de_France.html,"13 rue de Rocroy, 75010 Paris France",Orly Field,11,mi,3.0,48.8796879,2.3507769
Hotel Auteuil Tour Eiffel,https://www.tripadvisor.com/Hotel_Review-g187147-d229556-Reviews-Hotel_Auteuil_Tour_Eiffel-Paris_Ile_de_France.html,"8 rue Felicien David, 75016 Paris France",Orly Field,9,mi,4.0,48.8506364,2.2753087
Castex Hotel,https://www.tripadvisor.com/Hotel_Review-g187147-d235555-Reviews-Castex_Hotel-Paris_Ile_de_France.html,"05 Rue Castex 4th Arr., 75004 Paris France",Orly Field,9,mi,3.0,48.852669,2.366051
Villa Royale,https://www.tripadvisor.com/Hotel_Review-g187147-d240923-Reviews-Villa_Royale-Paris_Ile_de_France.html,"2 rue Duperre, 75009 Paris France",Orly Field,11,mi,4.0,48.8821499,2.3367452
Hotel Helios Opera,https://www.tripadvisor.com/Hotel_Review-g187147-d295557-Reviews-Hotel_Helios_Opera-Paris_Ile_de_France.html,"75 rue de la Victoire, 75009 Paris France",Orly Field,10,mi,4.0,48.8752198,2.3327911
Hotel de Montesquieu,https://www.tripadvisor.com/Hotel_Review-g187147-d197542-Reviews-Hotel_de_Montesquieu-Paris_Ile_de_France.html,"8 rue Frederic Bastiat, 75008 Paris France",Orly Field,10,mi,4.0,48.872861,2.3073078
Le Cinq Codet,https://www.tripadvisor.com/Hotel_Review-g187147-d7083102-Reviews-Le_Cinq_Codet-Paris_Ile_de_France.html,"5 Rue Louis Codet, 75007 Paris France",Orly Field,9,mi,5.0,48.8550012,2.3083588
Hotel Esprit Saint Germain,https://www.tripadvisor.com/Hotel_Review-g187147-d483519-Reviews-Hotel_Esprit_Saint_Germain-Paris_Ile_de_France.html,"22 rue Saint Sulpice, 75006 Paris France",Orly Field,9,mi,5.0,48.8514525,2.3365247
Garden Elysee Hotel,https://www.tripadvisor.com/Hotel_Review-g187147-d197914-Reviews-Garden_Elysee_Hotel-Paris_Ile_de_France.html,"12 rue Saint Didier 16th Arr, 75116 Paris France",Orly Field,10,mi,4.0,48.866245,2.288108
Monsieur Cadet Hotel & Spa,https://www.tripadvisor.com/Hotel_Review-g187147-d313066-Reviews-Monsieur_Cadet_Hotel_Spa-Paris_Ile_de_France.html,"4 rue Cadet 09 Arr., 75009 Paris France",Orly Field,10,mi,4.0,48.875188,2.34311
Hotel Paris Vaugirard,https://www.tripadvisor.com/Hotel_Review-g187147-d636192-Reviews-Hotel_Paris_Vaugirard-Paris_Ile_de_France.html,"403 rue de Vaugirard, 75015 Paris France",Orly Field,8,mi,3.0,48.8331333,2.2892163
Hotel du Lion,https://www.tripadvisor.com/Hotel_Review-g187147-d529914-Reviews-Hotel_du_Lion-Paris_Ile_de_France.html,"1 avenue du General Leclerc 14th Arr., 75014 Paris France",Orly Field,7,mi,2.0,48.8295667,2.3239624642685364
Golden Tulip Opera De Noailles,https://www.tripadvisor.com/Hotel_Review-g187147-d197468-Reviews-Golden_Tulip_Opera_De_Noailles-Paris_Ile_de_France.html,"9 rue de la Michodiere, 75002 Paris France",Orly Field,10,mi,4.0,48.8695969,2.3346522
Hotel Beaugrenelle Saint Charles Eiffel Tower,https://www.tripadvisor.com/Hotel_Review-g187147-d240922-Reviews-Hotel_Beaugrenelle_Saint_Charles_Eiffel_Tower-Paris_Ile_de_France.html,"82 rue Saint Charles 15th Arr., 75015 Paris France",Orly Field,9,mi,3.0,48.847218,2.28593
Hotel le Chat Noir,https://www.tripadvisor.com/Hotel_Review-g187147-d233584-Reviews-Hotel_le_Chat_Noir-Paris_Ile_de_France.html,"68 boulevard de Clichy, 75018 Paris France",Orly Field,11,mi,4.0,48.8835582,2.3341029
Louvre Saint Honore Hotel,https://www.tripadvisor.com/Hotel_Review-g187147-d207751-Reviews-Louvre_Saint_Honore_Hotel-Paris_Ile_de_France.html,"141 rue Saint Honore, 75001 Paris France",Orly Field,9,mi,4.0,48.8617615,2.3406846
The Peninsula Paris,https://www.tripadvisor.com/Hotel_Review-g187147-d6678144-Reviews-The_Peninsula_Paris-Paris_Ile_de_France.html,"19 avenue Kleber, 75116 Paris France",Orly Field,10,mi,5.0,48.8707617,2.2931271
Les Bulles De Paris,https://www.tripadvisor.com/Hotel_Review-g187147-d238380-Reviews-Les_Bulles_De_Paris-Paris_Ile_de_France.html,"32 rue des Ecoles, 75005 Paris France",Orly Field,8,mi,4.0,48.8490669,2.3471917
Hotel Prince Albert Montmartre,https://www.tripadvisor.com/Hotel_Review-g187147-d2683223-Reviews-Hotel_Prince_Albert_Montmartre-Paris_Ile_de_France.html,"116 rue Ordener, 75018 Paris France",Orly Field,12,mi,3.0,48.8932519,2.3397808
Hotel Luxembourg Parc,https://www.tripadvisor.com/Hotel_Review-g187147-d269966-Reviews-Hotel_Luxembourg_Parc-Paris_Ile_de_France.html,"42, rue de Vaugirard 6th Arr., 75006 Paris France",Orly Field,9,mi,4.0,48.849183,2.334634
Mercure Paris Pigalle Sacre Coeur,https://www.tripadvisor.com/Hotel_Review-g187147-d228741-Reviews-Mercure_Paris_Pigalle_Sacre_Coeur-Paris_Ile_de_France.html,"21 boulevard de Clichy metro Pigalle 12 et 2, 75009 Paris France",Orly Field,11,mi,4.0,48.882394,2.336552
Europe Hotel Paris Eiffel,https://www.tripadvisor.com/Hotel_Review-g187147-d233733-Reviews-Europe_Hotel_Paris_Eiffel-Paris_Ile_de_France.html,"103 Boulevard de Grenelle, 75015 Paris France",Orly Field,9,mi,3.0,48.8495792,2.2969791
Hotel Audran,https://www.tripadvisor.com/Hotel_Review-g187147-d1520801-Reviews-Hotel_Audran-Paris_Ile_de_France.html,"7 rue Audran, 75018 Paris France",Orly Field,11,mi,2.0,48.8852975,2.3359712
Aparthotel Adagio Paris Montmartre,https://www.tripadvisor.com/Hotel_Review-g187147-d197570-Reviews-Aparthotel_Adagio_Paris_Montmartre-Paris_Ile_de_France.html,"10 Place Charles Dullin, 75018 Paris France",Orly Field,11,mi,3.0,48.8833811,2.3426931
Le Pavillon des Lettres,https://www.tripadvisor.com/Hotel_Review-g187147-d1887131-Reviews-Le_Pavillon_des_Lettres-Paris_Ile_de_France.html,"12 rue des Saussaies, 75008 Paris France",Orly Field,10,mi,4.0,48.871387,2.3181242
La Maison Champs Elysees,https://www.tripadvisor.com/Hotel_Review-g187147-d197537-Reviews-La_Maison_Champs_Elysees-Paris_Ile_de_France.html,"8 Rue Jean-Goujon, 75008 Paris France",Orly Field,10,mi,5.0,48.866596,2.309069
Hotel Veryste,https://www.tripadvisor.com/Hotel_Review-g187147-d315163-Reviews-Hotel_Veryste-Paris_Ile_de_France.html,"5 rue Riboutte, 75009 Paris France",Orly Field,10,mi,4.0,48.8762744,2.3464223
Best Western Anjou Lafayette Opera,https://www.tripadvisor.com/Hotel_Review-g187147-d198148-Reviews-Best_Western_Anjou_Lafayette_Opera-Paris_Ile_de_France.html,"4 rue Riboutte 9th Arr., 75009 Paris France",Orly Field,10,mi,3.0,48.876197,2.346548
Hotel Le 46,https://www.tripadvisor.com/Hotel_Review-g187147-d1790107-Reviews-Hotel_Le_46-Paris_Ile_de_France.html,"46 rue Brunel, 75017 Paris France",Orly Field,11,mi,3.0,48.8791994,2.2876131
Hotel du Jeu de Paume,https://www.tripadvisor.com/Hotel_Review-g187147-d194304-Reviews-Hotel_du_Jeu_de_Paume-Paris_Ile_de_France.html,"54 rue Saint Louis en L Ile, 75004 Paris France",Orly Field,9,mi,4.0,48.8520197,2.356138
Citadines Montmartre Paris,https://www.tripadvisor.com/Hotel_Review-g187147-d197569-Reviews-Citadines_Montmartre_Paris-Paris_Ile_de_France.html,"16 Avenue Rachel, 75018 Paris France",Orly Field,11,mi,3.0,48.8852121,2.3311684
Hotel Westside Arc de Triomphe,https://www.tripadvisor.com/Hotel_Review-g187147-d197503-Reviews-Hotel_Westside_Arc_de_Triomphe-Paris_Ile_de_France.html,"36 rue Pierre Demours, 75017 Paris France",Orly Field,11,mi,4.0,48.8812707,2.2947419
Hotel Le Clos Medicis,https://www.tripadvisor.com/Hotel_Review-g187147-d233737-Reviews-Hotel_Le_Clos_Medicis-Paris_Ile_de_France.html,"56 rue Monsieur le Prince 6th Arr., 75006 Paris France",Orly Field,8,mi,3.0,48.848289,2.340629
Hotel Sophie Germain,https://www.tripadvisor.com/Hotel_Review-g187147-d228830-Reviews-Hotel_Sophie_Germain-Paris_Ile_de_France.html,"12 rue Sophie Germain, 75014 Paris France",Orly Field,7,mi,3.0,48.8309471,2.3306696
